date,borough,events_count,borough_normalized_events,day_normalized_events,total_events_by_borough,total_events_by_day
2013-03-04,M,2,6.948787436592315e-05,0.6666666666666666,28782,3
2015-03-04,Q,2,0.00018700327255726976,0.15384615384615385,10695,13
2017-02-19,B,2,0.00017362618282837052,0.14285714285714285,11519,14
2016-02-19,Q,2,0.00018700327255726976,0.13333333333333333,10695,15
2014-02-19,R,2,0.00022696323195642307,0.11764705882352941,8812,17
2016-03-04,R,2,0.00022696323195642307,0.2857142857142857,8812,7
2013-02-19,Q,2,0.00018700327255726976,0.18181818181818182,10695,11
2016-03-05,R,2,0.00022696323195642307,0.06060606060606061,8812,33
2013-02-19,B,2,0.00017362618282837052,0.18181818181818182,11519,11
2018-02-18,B,2,0.00017362618282837052,0.1,11519,20
2016-02-18,Q,2,0.00018700327255726976,0.09090909090909091,10695,22
2014-03-05,Q,2,0.00018700327255726976,0.15384615384615385,10695,13
2019-02-17,B,2,0.00017362618282837052,0.3333333333333333,11519,6
2015-03-05,Q,2,0.00018700327255726976,0.1111111111111111,10695,18
2015-03-07,R,2,0.00022696323195642307,0.07407407407407407,8812,27
2019-02-15,M,2,6.948787436592315e-05,0.5,28782,4
2016-03-07,R,2,0.00022696323195642307,0.5,8812,4
2016-02-14,B,2,0.00017362618282837052,0.09090909090909091,11519,22
2013-03-10,Q,2,0.00018700327255726976,0.11764705882352941,10695,17
2013-03-10,R,2,0.00022696323195642307,0.11764705882352941,8812,17
2014-03-10,B,2,0.00017362618282837052,0.1,11519,20
2014-03-10,X,2,0.0001303780964797914,0.1,15340,20
2016-02-14,Q,2,0.00018700327255726976,0.09090909090909091,10695,22
2019-03-10,B,2,0.00017362618282837052,0.4,11519,5
2013-03-11,R,2,0.00022696323195642307,0.2857142857142857,8812,7
2018-02-15,Q,2,0.00018700327255726976,0.041666666666666664,10695,48
2015-02-14,R,2,0.00022696323195642307,0.05714285714285714,8812,35
2015-02-14,B,2,0.00017362618282837052,0.05714285714285714,11519,35
2014-03-11,Q,2,0.00018700327255726976,0.13333333333333333,10695,15
2019-02-13,M,2,6.948787436592315e-05,0.6666666666666666,28782,3
2015-03-11,Q,2,0.00018700327255726976,0.15384615384615385,10695,13
2015-03-11,R,2,0.00022696323195642307,0.15384615384615385,8812,13
2016-02-14,R,2,0.00022696323195642307,0.09090909090909091,8812,22
2017-02-14,R,2,0.00022696323195642307,0.13333333333333333,8812,15
2016-03-09,X,2,0.0001303780964797914,0.2222222222222222,15340,9
2016-03-09,R,2,0.00022696323195642307,0.2222222222222222,8812,9
2016-03-09,B,2,0.00017362618282837052,0.2222222222222222,11519,9
2015-03-09,Q,2,0.00018700327255726976,0.2222222222222222,10695,9
2014-03-09,Q,2,0.00018700327255726976,0.16666666666666666,10695,12
2013-02-15,X,2,0.0001303780964797914,0.2857142857142857,15340,7
2014-03-09,B,2,0.00017362618282837052,0.16666666666666666,11519,12
2013-03-09,R,2,0.00022696323195642307,0.0625,8812,32
2015-02-15,R,2,0.00022696323195642307,0.13333333333333333,8812,15
2016-02-15,B,2,0.00017362618282837052,0.18181818181818182,11519,11
2016-03-08,B,2,0.00017362618282837052,0.10526315789473684,11519,19
2016-02-15,X,2,0.0001303780964797914,0.18181818181818182,15340,11
2017-02-15,M,2,6.948787436592315e-05,0.2222222222222222,28782,9
2017-02-15,R,2,0.00022696323195642307,0.2222222222222222,8812,9
2018-03-07,R,2,0.00022696323195642307,0.13333333333333333,8812,15
2019-03-03,B,2,0.00017362618282837052,0.4,11519,5
2018-03-03,B,2,0.00017362618282837052,0.05714285714285714,11519,35
2016-03-03,R,2,0.00022696323195642307,0.15384615384615385,8812,13
2014-02-27,X,2,0.0001303780964797914,0.15384615384615385,15340,13
2018-02-23,R,2,0.00022696323195642307,0.09523809523809523,8812,21
2013-02-27,R,2,0.00022696323195642307,0.2222222222222222,8812,9
2014-02-27,B,2,0.00017362618282837052,0.15384615384615385,11519,13
2018-02-23,Q,2,0.00018700327255726976,0.09523809523809523,10695,21
2014-02-27,R,2,0.00022696323195642307,0.15384615384615385,8812,13
2016-02-23,B,2,0.00017362618282837052,0.1,11519,20
2015-02-23,Q,2,0.00018700327255726976,0.25,10695,8
2018-02-22,Q,2,0.00018700327255726976,0.08695652173913043,10695,23
2014-02-23,Q,2,0.00018700327255726976,0.15384615384615385,10695,13
2015-02-27,X,2,0.0001303780964797914,0.16666666666666666,15340,12
2014-02-23,M,2,6.948787436592315e-05,0.15384615384615385,28782,13
2014-02-23,B,2,0.00017362618282837052,0.15384615384615385,11519,13
2013-02-23,R,2,0.00022696323195642307,0.07142857142857142,8812,28
2018-02-27,R,2,0.00022696323195642307,0.10526315789473684,8812,19
2017-02-26,M,2,6.948787436592315e-05,0.13333333333333333,28782,15
2017-02-26,B,2,0.00017362618282837052,0.13333333333333333,11519,15
2016-02-26,R,2,0.00022696323195642307,0.2222222222222222,8812,9
2016-02-26,M,2,6.948787436592315e-05,0.2222222222222222,28782,9
2016-02-26,B,2,0.00017362618282837052,0.2222222222222222,11519,9
2015-02-26,X,2,0.0001303780964797914,0.16666666666666666,15340,12
2013-02-24,Q,2,0.00018700327255726976,0.13333333333333333,10695,15
2014-02-24,B,2,0.00017362618282837052,0.18181818181818182,11519,11
2015-02-26,Q,2,0.00018700327255726976,0.16666666666666666,10695,12
2014-02-24,X,2,0.0001303780964797914,0.18181818181818182,15340,11
2014-02-26,B,2,0.00017362618282837052,0.16666666666666666,11519,12
2018-02-25,R,2,0.00022696323195642307,0.13333333333333333,8812,15
2016-02-24,R,2,0.00022696323195642307,0.18181818181818182,8812,11
2018-02-25,B,2,0.00017362618282837052,0.13333333333333333,11519,15
2016-02-25,R,2,0.00022696323195642307,0.13333333333333333,8812,15
2016-02-25,B,2,0.00017362618282837052,0.13333333333333333,11519,15
2019-02-24,B,2,0.00017362618282837052,0.3333333333333333,11519,6
2013-02-28,Q,2,0.00018700327255726976,0.2222222222222222,10695,9
2016-02-22,R,2,0.00022696323195642307,0.2222222222222222,8812,9
2017-02-19,Q,2,0.00018700327255726976,0.14285714285714285,10695,14
2013-02-20,X,2,0.0001303780964797914,0.13333333333333333,15340,15
2014-03-02,M,2,6.948787436592315e-05,0.2222222222222222,28782,9
2017-02-20,R,2,0.00022696323195642307,0.125,8812,16
2014-03-02,Q,2,0.00018700327255726976,0.2222222222222222,10695,9
2014-03-02,X,2,0.0001303780964797914,0.2222222222222222,15340,9
2015-03-02,Q,2,0.00018700327255726976,0.25,10695,8
2014-02-20,B,2,0.00017362618282837052,0.09090909090909091,11519,22
2016-03-02,B,2,0.00017362618282837052,0.25,11519,8
2014-02-28,R,2,0.00022696323195642307,0.125,8812,16
2016-03-02,X,2,0.0001303780964797914,0.25,15340,8
2013-02-20,R,2,0.00022696323195642307,0.13333333333333333,8812,15
2013-02-20,Q,2,0.00018700327255726976,0.13333333333333333,10695,15
2014-03-03,B,2,0.00017362618282837052,0.2,11519,10
2014-03-03,X,2,0.0001303780964797914,0.2,15340,10
2016-03-03,B,2,0.00017362618282837052,0.15384615384615385,11519,13
2014-03-02,B,2,0.00017362618282837052,0.2222222222222222,11519,9
2013-02-21,B,2,0.00017362618282837052,0.13333333333333333,11519,15
2016-03-01,B,2,0.00017362618282837052,0.11764705882352941,11519,17
2015-03-01,R,2,0.00022696323195642307,0.18181818181818182,8812,11
2014-02-21,R,2,0.00022696323195642307,0.09523809523809523,8812,21
2013-03-01,R,2,0.00022696323195642307,0.25,8812,8
2016-02-21,R,2,0.00022696323195642307,0.1,8812,20
2018-02-21,Q,2,0.00018700327255726976,0.08,10695,25
2016-02-29,R,2,0.00022696323195642307,0.6666666666666666,8812,3
2013-02-22,B,2,0.00017362618282837052,0.18181818181818182,11519,11
2019-02-28,M,2,6.948787436592315e-05,0.6666666666666666,28782,3
2015-02-22,B,2,0.00017362618282837052,0.1111111111111111,11519,18
2018-02-28,M,2,6.948787436592315e-05,0.18181818181818182,28782,11
2017-02-28,X,2,0.0001303780964797914,0.2222222222222222,15340,9
2017-02-28,M,2,6.948787436592315e-05,0.2222222222222222,28782,9
2016-02-22,M,2,6.948787436592315e-05,0.2222222222222222,28782,9
2016-02-28,R,2,0.00022696323195642307,0.09523809523809523,8812,21
2017-02-13,R,2,0.00022696323195642307,0.5,8812,4
2016-03-11,R,2,0.00022696323195642307,0.25,8812,8
2016-03-11,X,2,0.0001303780964797914,0.25,15340,8
2014-03-24,B,2,0.00017362618282837052,0.13333333333333333,11519,15
2016-03-23,M,2,6.948787436592315e-05,0.25,28782,8
2016-03-23,R,2,0.00022696323195642307,0.25,8812,8
2016-03-23,X,2,0.0001303780964797914,0.25,15340,8
2017-03-23,X,2,0.0001303780964797914,0.16666666666666666,15340,12
2013-02-08,X,2,0.0001303780964797914,0.2222222222222222,15340,9
2013-03-24,B,2,0.00017362618282837052,0.1,11519,20
2014-03-24,X,2,0.0001303780964797914,0.13333333333333333,15340,15
2015-03-25,R,2,0.00022696323195642307,0.15384615384615385,8812,13
2013-02-08,Q,2,0.00018700327255726976,0.2222222222222222,10695,9
2016-03-24,B,2,0.00017362618282837052,0.11764705882352941,11519,17
2018-02-07,B,2,0.00017362618282837052,0.14285714285714285,11519,14
2017-02-07,R,2,0.00022696323195642307,0.1111111111111111,8812,18
2019-03-24,B,2,0.00017362618282837052,0.4,11519,5
2013-03-25,Q,2,0.00018700327255726976,0.14285714285714285,10695,14
2016-03-23,B,2,0.00017362618282837052,0.25,11519,8
2016-02-08,B,2,0.00017362618282837052,0.3333333333333333,11519,6
2016-02-08,M,2,6.948787436592315e-05,0.3333333333333333,28782,6
2016-02-08,R,2,0.00022696323195642307,0.3333333333333333,8812,6
2017-02-08,M,2,6.948787436592315e-05,0.18181818181818182,28782,11
2013-03-23,B,2,0.00017362618282837052,0.05405405405405406,11519,37
2018-03-22,R,2,0.00022696323195642307,0.1,8812,20
2019-02-08,M,2,6.948787436592315e-05,0.5,28782,4
2015-03-22,R,2,0.00022696323195642307,0.10526315789473684,8812,19
2013-03-22,X,2,0.0001303780964797914,0.18181818181818182,15340,11
2014-02-09,M,2,6.948787436592315e-05,0.14285714285714285,28782,14
2014-02-09,Q,2,0.00018700327255726976,0.14285714285714285,10695,14
2018-03-21,R,2,0.00022696323195642307,0.1,8812,20
2016-03-21,R,2,0.00022696323195642307,0.3333333333333333,8812,6
2016-03-21,M,2,6.948787436592315e-05,0.3333333333333333,28782,6
2016-03-21,B,2,0.00017362618282837052,0.3333333333333333,11519,6
2014-03-21,R,2,0.00022696323195642307,0.125,8812,16
2017-02-07,B,2,0.00017362618282837052,0.1111111111111111,11519,18
2017-03-25,B,2,0.00017362618282837052,0.058823529411764705,11519,34
2014-03-21,Q,2,0.00018700327255726976,0.125,10695,16
2013-02-06,R,2,0.00022696323195642307,0.18181818181818182,8812,11
2016-02-06,B,2,0.00017362618282837052,0.07142857142857142,11519,28
2013-03-28,R,2,0.00022696323195642307,0.10526315789473684,8812,19
2014-03-28,R,2,0.00022696323195642307,0.09523809523809523,8812,21
2016-03-28,M,2,6.948787436592315e-05,0.25,28782,8
2016-03-28,R,2,0.00022696323195642307,0.25,8812,8
2014-02-06,Q,2,0.00018700327255726976,0.10526315789473684,10695,19
2013-02-06,Q,2,0.00018700327255726976,0.18181818181818182,10695,11
2016-02-07,R,2,0.00022696323195642307,0.1,8812,20
2013-02-06,B,2,0.00017362618282837052,0.18181818181818182,11519,11
2017-02-05,Q,2,0.00018700327255726976,0.1,10695,20
2013-03-29,R,2,0.00022696323195642307,0.11764705882352941,8812,17
2015-03-29,B,2,0.00017362618282837052,0.09523809523809523,11519,21
2016-03-29,B,2,0.00017362618282837052,0.1,11519,20
2017-02-05,B,2,0.00017362618282837052,0.1,11519,20
2017-03-27,R,2,0.00022696323195642307,0.5,8812,4
2017-03-27,M,2,6.948787436592315e-05,0.5,28782,4
2016-03-27,X,2,0.0001303780964797914,0.16666666666666666,15340,12
2017-02-06,X,2,0.0001303780964797914,0.5,15340,4
2015-03-27,R,2,0.00022696323195642307,0.125,8812,16
2014-03-27,Q,2,0.00018700327255726976,0.14285714285714285,10695,14
2019-02-06,M,2,6.948787436592315e-05,0.5,28782,4
2013-02-07,X,2,0.0001303780964797914,0.2222222222222222,15340,9
2014-02-07,B,2,0.00017362618282837052,0.11764705882352941,11519,17
2017-03-26,Q,2,0.00018700327255726976,0.11764705882352941,10695,17
2017-03-26,B,2,0.00017362618282837052,0.11764705882352941,11519,17
2014-02-07,Q,2,0.00018700327255726976,0.11764705882352941,10695,17
2014-02-07,R,2,0.00022696323195642307,0.11764705882352941,8812,17
2014-03-26,X,2,0.0001303780964797914,0.2,15340,10
2016-02-07,Q,2,0.00018700327255726976,0.1,10695,20
2014-03-26,R,2,0.00022696323195642307,0.2,8812,10
2014-03-26,Q,2,0.00018700327255726976,0.2,10695,10
2015-02-09,Q,2,0.00018700327255726976,0.25,10695,8
2014-03-21,B,2,0.00017362618282837052,0.125,11519,16
2017-02-13,M,2,6.948787436592315e-05,0.5,28782,4
2014-02-12,Q,2,0.00018700327255726976,0.18181818181818182,10695,11
2015-02-12,X,2,0.0001303780964797914,0.18181818181818182,15340,11
2015-02-12,R,2,0.00022696323195642307,0.18181818181818182,8812,11
2016-03-14,M,2,6.948787436592315e-05,0.4,28782,5
2016-03-14,R,2,0.00022696323195642307,0.4,8812,5
2015-02-12,Q,2,0.00018700327255726976,0.18181818181818182,10695,11
2014-02-12,X,2,0.0001303780964797914,0.18181818181818182,15340,11
2013-03-15,B,2,0.00017362618282837052,0.16666666666666666,11519,12
2015-02-11,Q,2,0.00018700327255726976,0.2222222222222222,10695,9
2013-03-15,X,2,0.0001303780964797914,0.16666666666666666,15340,12
2018-02-11,B,2,0.00017362618282837052,0.043478260869565216,11519,46
2016-03-15,B,2,0.00017362618282837052,0.10526315789473684,11519,19
2016-02-11,R,2,0.00022696323195642307,0.14285714285714285,8812,14
2018-03-15,R,2,0.00022696323195642307,0.09090909090909091,8812,22
2016-02-11,B,2,0.00017362618282837052,0.14285714285714285,11519,14
2013-03-14,Q,2,0.00018700327255726976,0.125,10695,16
2016-02-12,B,2,0.00017362618282837052,0.2,11519,10
2017-03-13,M,2,6.948787436592315e-05,0.4,28782,5
2016-02-12,R,2,0.00022696323195642307,0.2,8812,10
2016-03-13,B,2,0.00017362618282837052,0.08695652173913043,11519,23
2016-02-12,X,2,0.0001303780964797914,0.2,15340,10
2014-03-13,R,2,0.00022696323195642307,0.13333333333333333,8812,15
2013-03-13,X,2,0.0001303780964797914,0.14285714285714285,15340,14
2018-02-12,R,2,0.00022696323195642307,0.046511627906976744,8812,43
2013-02-13,B,2,0.00017362618282837052,0.15384615384615385,11519,13
2013-02-13,R,2,0.00022696323195642307,0.15384615384615385,8812,13
2014-02-13,B,2,0.00017362618282837052,0.15384615384615385,11519,13
2014-02-13,R,2,0.00022696323195642307,0.15384615384615385,8812,13
2015-03-12,R,2,0.00022696323195642307,0.14285714285714285,8812,14
2015-03-12,Q,2,0.00018700327255726976,0.14285714285714285,10695,14
2014-03-12,Q,2,0.00018700327255726976,0.15384615384615385,10695,13
2013-03-12,X,2,0.0001303780964797914,0.2,15340,10
2014-03-16,M,2,6.948787436592315e-05,0.25,28782,8
2014-02-11,Q,2,0.00018700327255726976,0.16666666666666666,10695,12
2017-03-20,M,2,6.948787436592315e-05,0.4,28782,5
2017-02-09,R,2,0.00022696323195642307,0.18181818181818182,8812,11
2013-03-19,X,2,0.0001303780964797914,0.18181818181818182,15340,11
2014-03-19,R,2,0.00022696323195642307,0.16666666666666666,8812,12
2014-03-19,X,2,0.0001303780964797914,0.16666666666666666,15340,12
2015-03-19,Q,2,0.00018700327255726976,0.14285714285714285,10695,14
2015-03-19,R,2,0.00022696323195642307,0.14285714285714285,8812,14
2016-03-19,R,2,0.00022696323195642307,0.05,8812,40
2013-03-20,Q,2,0.00018700327255726976,0.14285714285714285,10695,14
2014-03-16,Q,2,0.00018700327255726976,0.25,10695,8
2013-03-20,X,2,0.0001303780964797914,0.14285714285714285,15340,14
2014-03-20,Q,2,0.00018700327255726976,0.15384615384615385,10695,13
2015-03-20,B,2,0.00017362618282837052,0.1111111111111111,11519,18
2017-10-10,B,2,0.00017362618282837052,0.09090909090909091,11519,22
2016-03-20,R,2,0.00022696323195642307,0.10526315789473684,8812,19
2016-02-09,B,2,0.00017362618282837052,0.125,11519,16
2016-03-18,R,2,0.00022696323195642307,0.18181818181818182,8812,11
2016-03-18,B,2,0.00017362618282837052,0.18181818181818182,11519,11
2015-03-18,Q,2,0.00018700327255726976,0.13333333333333333,10695,15
2014-03-18,Q,2,0.00018700327255726976,0.15384615384615385,10695,13
2013-02-10,R,2,0.00022696323195642307,0.15384615384615385,8812,13
2019-03-17,B,2,0.00017362618282837052,0.4,11519,5
2014-02-10,X,2,0.0001303780964797914,0.15384615384615385,15340,13
2016-02-10,B,2,0.00017362618282837052,0.3333333333333333,11519,6
2014-03-17,X,2,0.0001303780964797914,0.125,15340,16
2014-03-17,B,2,0.00017362618282837052,0.125,11519,16
2013-03-17,Q,2,0.00018700327255726976,0.10526315789473684,10695,19
2016-02-10,R,2,0.00022696323195642307,0.3333333333333333,8812,6
2016-03-16,X,2,0.0001303780964797914,0.2,15340,10
2016-03-16,R,2,0.00022696323195642307,0.2,8812,10
2019-02-10,B,2,0.00017362618282837052,0.3333333333333333,11519,6
2015-03-16,Q,2,0.00018700327255726976,0.25,10695,8
2014-03-16,X,2,0.0001303780964797914,0.25,15340,8
2017-01-18,M,2,6.948787436592315e-05,0.2222222222222222,28782,9
2015-01-24,R,2,0.00022696323195642307,0.07142857142857142,8812,28
2013-05-30,R,2,0.00022696323195642307,0.06060606060606061,8812,33
2018-08-26,X,2,0.0001303780964797914,0.044444444444444446,15340,45
2013-01-07,M,2,6.948787436592315e-05,0.6666666666666666,28782,3
2013-08-25,R,2,0.00022696323195642307,0.05128205128205128,8812,39
2015-01-07,M,2,6.948787436592315e-05,0.2,28782,10
2017-08-24,R,2,0.00022696323195642307,0.034482758620689655,8812,58
2015-08-24,B,2,0.00017362618282837052,0.07142857142857142,11519,28
2015-01-07,Q,2,0.00018700327255726976,0.2,10695,10
2013-08-22,R,2,0.00022696323195642307,0.0425531914893617,8812,47
2013-08-20,R,2,0.00022696323195642307,0.0392156862745098,8812,51
2013-08-19,R,2,0.00022696323195642307,0.05714285714285714,8812,35
2016-01-07,B,2,0.00017362618282837052,0.15384615384615385,11519,13
2017-08-18,R,2,0.00022696323195642307,0.05263157894736842,8812,38
2014-08-18,X,2,0.0001303780964797914,0.04878048780487805,15340,41
2014-08-18,R,2,0.00022696323195642307,0.04878048780487805,8812,41
2013-08-18,R,2,0.00022696323195642307,0.043478260869565216,8812,46
2016-01-07,R,2,0.00022696323195642307,0.15384615384615385,8812,13
2019-08-17,B,2,0.00017362618282837052,0.6666666666666666,11519,3
2013-08-15,R,2,0.00022696323195642307,0.03636363636363636,8812,55
2018-08-13,B,2,0.00017362618282837052,0.05405405405405406,11519,37
2015-01-08,Q,2,0.00018700327255726976,0.2222222222222222,10695,9
2013-08-12,R,2,0.00022696323195642307,0.06451612903225806,8812,31
2016-01-08,B,2,0.00017362618282837052,0.25,11519,8
2016-01-08,R,2,0.00022696323195642307,0.25,8812,8
2017-01-08,R,2,0.00022696323195642307,0.14285714285714285,8812,14
2015-08-09,R,2,0.00022696323195642307,0.0392156862745098,8812,51
2013-08-09,R,2,0.00022696323195642307,0.037037037037037035,8812,54
2017-08-08,Q,2,0.00018700327255726976,0.03636363636363636,10695,55
